Predictors,net 1,net 2,net 3
Cg_Cx->Nac 10,0.22804335,0.13614714,4.8454294e-06
Cg_Cx->Nac 11,0.31827727,0.114942454,6.2374834e-06
Cg_Cx->Nac 12,0.35904738,0.10985147,7.653897e-06
Cg_Cx->Nac 13,0.37610877,0.10918781,8.799143e-06
Cg_Cx->Nac 14,0.37709054,0.1051634,0.0040537557
Cg_Cx->Nac 15,0.36211488,0.09399076,0.019601839
Cg_Cx->Nac 16,0.351877,0.08260948,0.029405946
Cg_Cx->Nac 17,0.33959422,0.073254645,0.03725042
Cg_Cx->Nac 18,0.32049185,0.06902201,0.044394102
Cg_Cx->Nac 19,0.29928768,0.072400175,0.04457152
Cg_Cx->Nac 20,0.27799815,0.08606429,0.039504904
Cg_Cx->Nac 21,0.26070127,0.10544202,0.032184802
Cg_Cx->Nac 22,0.253236,0.1246193,0.02468301
Cg_Cx->Nac 23,0.25218186,0.14139126,0.0192029
Cg_Cx->Nac 24,0.25931954,0.15491341,0.01582823
Cg_Cx->Nac 25,0.27036682,0.16702469,0.014085482
Cg_Cx->Nac 26,0.2830964,0.17778638,0.014190297
Cg_Cx->Nac 27,0.29522863,0.18624811,0.014863577
Cg_Cx->Nac 28,0.30457956,0.19152811,0.01614798
Cg_Cx->Nac 29,0.31348395,0.19413808,0.014631432
Cg_Cx->Nac 30,0.3217374,0.19699493,0.013168017
Cg_Cx->Nac 31,0.3287084,0.19798557,0.010751102
Cg_Cx->Nac 32,0.33197382,0.19815181,0.0068650185
Cg_Cx->Nac 33,0.33073136,0.19951244,0.0016689457
Cg_Cx->Nac 34,0.32562616,0.20290406,8.242984e-06
Cg_Cx->Nac 35,0.3171729,0.20775212,8.380125e-06
Cg_Cx->Nac 36,0.3070396,0.2130873,8.44806e-06
Cg_Cx->Nac 37,0.29781222,0.2172852,8.428318e-06
Cg_Cx->Nac 38,0.292279,0.21890864,8.350228e-06
Cg_Cx->Nac 39,0.28942162,0.21775928,8.259504e-06
Cg_Cx->Nac 40,0.29004768,0.2131208,8.208873e-06
Cg_Cx->Nac 41,0.29421425,0.20563333,8.2170645e-06
Cg_Cx->Nac 42,0.30143702,0.19811349,8.311899e-06
Cg_Cx->Nac 43,0.30938387,0.19141564,8.509326e-06
Cg_Cx->Nac 44,0.316676,0.18635173,0.00090754125
Cg_Cx->Nac 45,0.32069117,0.18228959,0.0002414302
Cg_Cx->Nac 46,0.3180423,0.17777728,9.408749e-06
Cg_Cx->Nac 47,0.3078314,0.17169878,9.4234665e-06
Cg_Cx->Nac 48,0.28923595,0.16199355,9.114295e-06
Cg_Cx->Nac 49,0.2637552,0.14868118,8.483482e-06
Cg_Cx->Nac 50,0.2333817,0.13243759,7.635919e-06
Cg_Cx->Nac 51,0.20309904,0.11181101,6.72928e-06
Cg_Cx->Nac 52,0.16939111,0.087318055,5.9324348e-06
Cg_Cx->Nac 53,0.12588114,0.060592633,5.3308036e-06
Cg_Cx->Nac 54,0.07248955,0.026698025,5.017783e-06
Cg_Cx->Nac 55,0.026724238,1.6026725e-05,5.000343e-06
Cg_Cx->Nac 56,0.014437201,1.7405337e-05,5.4283673e-06
Nac->Cg_Cx 1,0.042175084,0.119073465,0.069007404
Nac->Cg_Cx 2,0.052854236,0.112735555,0.07711583
Nac->Cg_Cx 3,0.06699577,0.10001665,0.089973435
Nac->Cg_Cx 4,0.07931536,0.07845248,0.10299886
Nac->Cg_Cx 5,0.07815931,0.053809907,0.121321194
Nac->Cg_Cx 6,0.051269542,0.055267032,0.14751266
Nac->Cg_Cx 7,0.0112089915,0.11408585,0.16042738
Nac->Cg_Cx 8,9.609327e-06,0.20840679,0.1441148
Nac->Cg_Cx 9,1.0517712e-05,0.28127766,0.12252735
Nac->Cg_Cx 10,1.1683988e-05,0.33235365,0.11077045
Nac->Cg_Cx 11,1.2968721e-05,0.35330048,0.11550195
Nac->Cg_Cx 12,1.37719e-05,0.36600506,0.11138456
Nac->Cg_Cx 13,1.41917335e-05,0.37661052,0.09572166
Nac->Cg_Cx 14,1.4167726e-05,0.38078594,0.078110285
Nac->Cg_Cx 15,0.018111803,0.3743711,0.057053633
Nac->Cg_Cx 16,0.03802311,0.36585426,0.036095623
Nac->Cg_Cx 17,0.04965063,0.35463595,0.011781513
Nac->Cg_Cx 18,0.055967294,0.34862527,6.1129417e-06
Nac->Cg_Cx 19,0.06003502,0.3486558,5.95075e-06
Nac->Cg_Cx 20,0.06391947,0.35457516,5.9369054e-06
Nac->Cg_Cx 21,0.05692774,0.36382964,6.1494816e-06
Nac->Cg_Cx 22,0.043414503,0.37606704,6.506986e-06
Nac->Cg_Cx 23,0.016662804,0.39387134,6.919777e-06
Nac->Cg_Cx 24,1.3369564e-05,0.41017634,7.1632867e-06
Nac->Cg_Cx 25,1.3164052e-05,0.42549694,7.117189e-06
Nac->Cg_Cx 26,1.2586928e-05,0.44809243,6.8695163e-06
Nac->Cg_Cx 27,1.173327e-05,0.47455093,6.439388e-06
Nac->Cg_Cx 28,1.0795135e-05,0.5009289,5.939183e-06
Nac->Cg_Cx 29,9.965178e-06,0.5172915,5.4912875e-06
Nac->Cg_Cx 30,9.390773e-06,0.5283629,5.1895354e-06
Nac->Cg_Cx 31,9.26453e-06,0.5296566,5.1183897e-06
Nac->Cg_Cx 32,9.568089e-06,0.5213937,5.2750634e-06
Nac->Cg_Cx 33,1.0116644e-05,0.5102865,5.5652313e-06
Nac->Cg_Cx 34,1.0819737e-05,0.49532363,5.936515e-06
Nac->Cg_Cx 35,0.009876298,0.4690728,6.3182e-06
Nac->Cg_Cx 36,0.023289008,0.43542594,6.673455e-06
Nac->Cg_Cx 37,0.028707456,0.39948103,6.990917e-06
Nac->Cg_Cx 38,0.032933347,0.36274284,7.276706e-06
Nac->Cg_Cx 39,0.044139408,0.32605496,7.4787586e-06
Nac->Cg_Cx 40,0.06529027,0.2907762,7.5874427e-06
Nac->Cg_Cx 41,0.09236758,0.25977865,7.660764e-06
Nac->Cg_Cx 42,0.123523794,0.23583624,7.786521e-06
Nac->Cg_Cx 43,0.15571943,0.21598595,0.009433964
Nac->Cg_Cx 44,0.18193384,0.20113605,0.021028055
Nac->Cg_Cx 45,0.19395185,0.18785651,0.021630593
Nac->Cg_Cx 46,0.19330025,0.17448059,0.017533133
Nac->Cg_Cx 47,0.17778173,0.15646926,0.009231869
Nac->Cg_Cx 48,0.1452058,0.12840219,9.946914e-06
Nac->Cg_Cx 49,0.09480356,0.084695004,1.0079999e-05
Nac->Cg_Cx 50,0.019894507,0.017014503,1.0366754e-05
Nac->Cg_Cx 51,1.7401719e-05,2.864303e-05,9.106102e-06
Nac->Cg_Cx 52,1.4570215e-05,2.3988028e-05,7.6162564e-06
Nac->Cg_Cx 53,1.2445088e-05,2.047142e-05,6.482393e-06
Nac->Cg_Cx 54,1.1020746e-05,1.8100476e-05,5.702081e-06
Nac->Cg_Cx 55,1.0435934e-05,1.7125854e-05,5.3624035e-06
Nac->Cg_Cx 56,0.0054956493,1.81101e-05,0.011105855
Cg_Cx->PrL_Cx 1,0.26039913,0.099241,0.08751409
Cg_Cx->PrL_Cx 2,0.25785688,0.099071346,0.08787661
Cg_Cx->PrL_Cx 3,0.25217563,0.09683946,0.09006093
Cg_Cx->PrL_Cx 4,0.24064453,0.09126005,0.094575204
Cg_Cx->PrL_Cx 5,0.2184352,0.08236787,0.09886036
Cg_Cx->PrL_Cx 6,0.18365204,0.073946565,0.10200783
Cg_Cx->PrL_Cx 7,0.15668654,0.070778474,0.09307076
Cg_Cx->PrL_Cx 8,0.15438826,0.08458125,0.06755415
Cg_Cx->PrL_Cx 9,0.19104795,0.10513546,0.05149175
Cg_Cx->PrL_Cx 10,0.23248221,0.12424115,0.046701614
Cg_Cx->PrL_Cx 11,0.2665372,0.13430163,0.048218407
Cg_Cx->PrL_Cx 12,0.2962208,0.13521014,0.050095625
Cg_Cx->PrL_Cx 13,0.32076836,0.13108046,0.05056699
Cg_Cx->PrL_Cx 14,0.340567,0.122936375,0.04831663
Cg_Cx->PrL_Cx 15,0.35836843,0.11575717,0.045928992
Cg_Cx->PrL_Cx 16,0.37481195,0.109678574,0.043522943
Cg_Cx->PrL_Cx 17,0.39068082,0.10606034,0.04036202
Cg_Cx->PrL_Cx 18,0.4040385,0.105507,0.03538969
Cg_Cx->PrL_Cx 19,0.4131165,0.10919811,0.028290804
Cg_Cx->PrL_Cx 20,0.41741577,0.11737435,0.020968866
Cg_Cx->PrL_Cx 21,0.4169051,0.12640367,0.015665105
Cg_Cx->PrL_Cx 22,0.41303864,0.13403834,0.013974169
Cg_Cx->PrL_Cx 23,0.4098801,0.13989267,0.016027639
Cg_Cx->PrL_Cx 24,0.4088037,0.14498924,0.021195814
Cg_Cx->PrL_Cx 25,0.40809262,0.15006153,0.025325192
Cg_Cx->PrL_Cx 26,0.40687758,0.15491545,0.028662458
Cg_Cx->PrL_Cx 27,0.40524787,0.1590233,0.032259107
Cg_Cx->PrL_Cx 28,0.40261772,0.16282605,0.036523126
Cg_Cx->PrL_Cx 29,0.40047386,0.16661407,0.040305123
Cg_Cx->PrL_Cx 30,0.39818522,0.17109272,0.043544203
Cg_Cx->PrL_Cx 31,0.39498886,0.17696886,0.046518814
Cg_Cx->PrL_Cx 32,0.3872816,0.1842514,0.04744406
Cg_Cx->PrL_Cx 33,0.37436473,0.19163705,0.04520143
Cg_Cx->PrL_Cx 34,0.3598988,0.19785371,0.041911114
Cg_Cx->PrL_Cx 35,0.34379333,0.19988555,0.038507212
Cg_Cx->PrL_Cx 36,0.3297634,0.19662526,0.035448622
Cg_Cx->PrL_Cx 37,0.3201995,0.18946426,0.032878798
Cg_Cx->PrL_Cx 38,0.3148019,0.1806718,0.030497076
Cg_Cx->PrL_Cx 39,0.31333008,0.17165093,0.028857322
Cg_Cx->PrL_Cx 40,0.31512493,0.16353552,0.029006414
Cg_Cx->PrL_Cx 41,0.319951,0.15706335,0.031279672
Cg_Cx->PrL_Cx 42,0.32633162,0.15272518,0.034795947
Cg_Cx->PrL_Cx 43,0.3312223,0.15106058,0.038651243
Cg_Cx->PrL_Cx 44,0.33361706,0.15013072,0.041935433
Cg_Cx->PrL_Cx 45,0.3315002,0.1493197,0.04393552
Cg_Cx->PrL_Cx 46,0.3231793,0.14785989,0.044107392
Cg_Cx->PrL_Cx 47,0.30678192,0.14350134,0.042687505
Cg_Cx->PrL_Cx 48,0.28392923,0.13460453,0.041566707
Cg_Cx->PrL_Cx 49,0.2559779,0.11947004,0.040423546
Cg_Cx->PrL_Cx 50,0.22943042,0.09959884,0.039716315
Cg_Cx->PrL_Cx 51,0.21007851,0.07691971,0.039492827
Cg_Cx->PrL_Cx 52,0.1967956,0.055231083,0.03781709
Cg_Cx->PrL_Cx 53,0.1797043,0.031904936,0.035706162
Cg_Cx->PrL_Cx 54,0.14946589,0.0072075617,0.029888721
Cg_Cx->PrL_Cx 55,0.10993329,1.5083639e-05,0.022320066
Cg_Cx->PrL_Cx 56,0.095757276,0.018919518,0.020846883
PrL_Cx->Cg_Cx 1,0.030578213,0.14350961,8.220764e-06
PrL_Cx->Cg_Cx 2,0.046024993,0.14116551,7.714385e-06
PrL_Cx->Cg_Cx 3,0.066450976,0.1365263,6.9147904e-06
PrL_Cx->Cg_Cx 4,0.08701004,0.12746078,0.0067245555
PrL_Cx->Cg_Cx 5,0.0990659,0.11293971,0.03607033
PrL_Cx->Cg_Cx 6,0.104871325,0.09498384,0.07971362
PrL_Cx->Cg_Cx 7,0.11740417,0.08197823,0.13182129
PrL_Cx->Cg_Cx 8,0.14424644,0.08756394,0.16801362
PrL_Cx->Cg_Cx 9,0.14425251,0.11003142,0.18196686
PrL_Cx->Cg_Cx 10,0.12134401,0.13891746,0.1843509
PrL_Cx->Cg_Cx 11,0.0733253,0.16623226,0.17993735
PrL_Cx->Cg_Cx 12,0.012221682,0.19626632,0.16126017
PrL_Cx->Cg_Cx 13,1.6401347e-05,0.21417484,0.12732531
PrL_Cx->Cg_Cx 14,1.6096234e-05,0.22465077,0.09194821
PrL_Cx->Cg_Cx 15,1.5274534e-05,0.23150572,0.058976483
PrL_Cx->Cg_Cx 16,1.4204997e-05,0.2355156,0.029040707
PrL_Cx->Cg_Cx 17,1.31526795e-05,0.24006686,0.0015566983
PrL_Cx->Cg_Cx 18,1.21996e-05,0.24549237,6.310411e-06
PrL_Cx->Cg_Cx 19,1.1616749e-05,0.2543995,6.031338e-06
PrL_Cx->Cg_Cx 20,1.1472596e-05,0.26561984,5.970956e-06
PrL_Cx->Cg_Cx 21,1.1713294e-05,0.2772241,6.1040028e-06
PrL_Cx->Cg_Cx 22,1.2322324e-05,0.28524998,6.429652e-06
PrL_Cx->Cg_Cx 23,1.3177134e-05,0.2886242,6.880959e-06
PrL_Cx->Cg_Cx 24,1.4075861e-05,0.2899852,7.352894e-06
PrL_Cx->Cg_Cx 25,1.48154795e-05,0.2924429,7.742497e-06
PrL_Cx->Cg_Cx 26,1.5196518e-05,0.29833862,7.951545e-06
PrL_Cx->Cg_Cx 27,1.5023749e-05,0.30742425,0.004557782
PrL_Cx->Cg_Cx 28,1.4369309e-05,0.3199701,0.01683895
PrL_Cx->Cg_Cx 29,1.3686988e-05,0.33293593,0.017187925
PrL_Cx->Cg_Cx 30,1.31412435e-05,0.34299603,0.011221645
PrL_Cx->Cg_Cx 31,1.280794e-05,0.34833676,0.0066858027
PrL_Cx->Cg_Cx 32,1.2819144e-05,0.34770843,0.002977463
PrL_Cx->Cg_Cx 33,1.3192825e-05,0.33900517,0.0016177293
PrL_Cx->Cg_Cx 34,1.37359175e-05,0.3277015,0.0057061673
PrL_Cx->Cg_Cx 35,1.4362494e-05,0.31393567,0.012090159
PrL_Cx->Cg_Cx 36,1.4964803e-05,0.30008352,0.018462008
PrL_Cx->Cg_Cx 37,1.548896e-05,0.28428036,0.025109673
PrL_Cx->Cg_Cx 38,1.5991152e-05,0.2675159,0.027490037
PrL_Cx->Cg_Cx 39,1.6407295e-05,0.24942648,0.027953848
PrL_Cx->Cg_Cx 40,1.6745884e-05,0.23036309,0.02805022
PrL_Cx->Cg_Cx 41,1.7086735e-05,0.21099107,0.028580228
PrL_Cx->Cg_Cx 42,1.7506029e-05,0.19324583,0.029694157
PrL_Cx->Cg_Cx 43,0.014076448,0.17835456,0.030915182
PrL_Cx->Cg_Cx 44,0.029834826,0.1683059,0.032119546
PrL_Cx->Cg_Cx 45,0.044815578,0.1608505,0.033269245
PrL_Cx->Cg_Cx 46,0.05381968,0.1551203,0.029852232
PrL_Cx->Cg_Cx 47,0.05714553,0.14847842,0.02450269
PrL_Cx->Cg_Cx 48,0.050420392,0.1386668,0.016331965
PrL_Cx->Cg_Cx 49,0.032660507,0.121488765,0.0074274195
PrL_Cx->Cg_Cx 50,0.0041896533,0.09517117,9.2775945e-06
PrL_Cx->Cg_Cx 51,1.5895559e-05,0.06422325,8.327542e-06
PrL_Cx->Cg_Cx 52,1.40619395e-05,0.0357353,7.3358747e-06
PrL_Cx->Cg_Cx 53,1.249242e-05,0.0050948462,6.4925594e-06
PrL_Cx->Cg_Cx 54,1.0914848e-05,1.824925e-05,5.6698714e-06
PrL_Cx->Cg_Cx 55,9.874499e-06,1.6553468e-05,5.125931e-06
PrL_Cx->Cg_Cx 56,1.004743e-05,1.692829e-05,5.2182536e-06
Cg_Cx->Thal 1,1.1587678e-05,0.53052753,6.0983443e-06
Cg_Cx->Thal 2,1.0922082e-05,0.52744126,5.7436646e-06
Cg_Cx->Thal 3,9.817271e-06,0.5149254,5.1384272e-06
Cg_Cx->Thal 4,8.391566e-06,0.47687477,4.32507e-06
Cg_Cx->Thal 5,6.7666633e-06,0.4002538,3.419494e-06
Cg_Cx->Thal 6,5.311642e-06,0.29824966,2.6428938e-06
Cg_Cx->Thal 7,4.4074936e-06,0.2801645,2.2522322e-06
Cg_Cx->Thal 8,4.6088076e-06,0.3740698,2.4224398e-06
Cg_Cx->Thal 9,0.12693632,0.3330286,3.3118804e-06
Cg_Cx->Thal 10,0.25676975,0.21961337,4.9422533e-06
Cg_Cx->Thal 11,0.33813268,0.1105171,7.027572e-06
Cg_Cx->Thal 12,0.36714616,0.029147996,8.946624e-06
Cg_Cx->Thal 13,0.355694,3.1280415e-05,1.00249e-05
Cg_Cx->Thal 14,0.3187587,3.219236e-05,1.03293905e-05
Cg_Cx->Thal 15,0.27242744,3.1616262e-05,0.03126713
Cg_Cx->Thal 16,0.23148677,0.017148681,0.058600362
Cg_Cx->Thal 17,0.18750031,0.047628924,0.08016369
Cg_Cx->Thal 18,0.13480702,0.09161237,0.096489236
Cg_Cx->Thal 19,0.08911905,0.14476672,0.10148371
Cg_Cx->Thal 20,0.061445672,0.19809863,0.09160349
Cg_Cx->Thal 21,0.052008457,0.23781013,0.08072943
Cg_Cx->Thal 22,0.06794358,0.25193664,0.07338883
Cg_Cx->Thal 23,0.10616717,0.23729792,0.072737545
Cg_Cx->Thal 24,0.15841573,0.19932754,0.07834587
Cg_Cx->Thal 25,0.21679795,0.15026808,0.08596546
Cg_Cx->Thal 26,0.26808345,0.09997307,0.0806123
Cg_Cx->Thal 27,0.30907518,0.052605856,0.06737388
Cg_Cx->Thal 28,0.33936235,0.015165753,0.057648145
Cg_Cx->Thal 29,0.35732663,2.4472583e-05,0.051430266
Cg_Cx->Thal 30,0.36958683,2.357657e-05,0.047228068
Cg_Cx->Thal 31,0.3788549,0.0024794496,0.044673964
Cg_Cx->Thal 32,0.37852922,0.016238883,0.04191658
Cg_Cx->Thal 33,0.36849397,0.039056934,0.043223985
Cg_Cx->Thal 34,0.34726855,0.069638476,0.047957297
Cg_Cx->Thal 35,0.31738204,0.103310816,0.054742627
Cg_Cx->Thal 36,0.27998653,0.1327937,0.06303709
Cg_Cx->Thal 37,0.24316438,0.1531454,0.06908522
Cg_Cx->Thal 38,0.20900649,0.1625689,0.07409486
Cg_Cx->Thal 39,0.1736207,0.16143502,0.082502
Cg_Cx->Thal 40,0.14037435,0.1492482,0.09491861
Cg_Cx->Thal 41,0.11074395,0.12913486,0.10932531
Cg_Cx->Thal 42,0.08241582,0.105686426,0.120249316
Cg_Cx->Thal 43,0.059756488,0.083784916,0.12625803
Cg_Cx->Thal 44,0.046476655,0.06311327,0.12042154
Cg_Cx->Thal 45,0.038001277,0.046433233,0.10963879
Cg_Cx->Thal 46,0.032019097,0.03081851,0.095658995
Cg_Cx->Thal 47,0.02882582,0.017059699,0.079245575
Cg_Cx->Thal 48,0.02560851,3.0150799e-05,0.06320708
Cg_Cx->Thal 49,0.015910842,2.817e-05,0.046052672
Cg_Cx->Thal 50,0.0013924674,2.5547992e-05,0.028414316
Cg_Cx->Thal 51,1.3150168e-05,2.2363432e-05,0.013151229
Cg_Cx->Thal 52,1.140579e-05,1.9367006e-05,0.0038800347
Cg_Cx->Thal 53,9.937296e-06,1.6855243e-05,0.0016990484
Cg_Cx->Thal 54,8.99475e-06,1.5241475e-05,4.6447876e-06
Cg_Cx->Thal 55,0.011509508,1.4281592e-05,4.336951e-06
Cg_Cx->Thal 56,0.07794904,1.4223462e-05,4.3810205e-06
Thal->Cg_Cx 1,2.4808842e-05,0.10054569,0.15649973
Thal->Cg_Cx 2,2.3653673e-05,0.104986496,0.16533343
Thal->Cg_Cx 3,2.1783171e-05,0.10280749,0.17788793
Thal->Cg_Cx 4,1.9353203e-05,0.081171975,0.19336496
Thal->Cg_Cx 5,1.6482249e-05,0.03760364,0.21441863
Thal->Cg_Cx 6,1.3274169e-05,2.2316866e-05,0.21389258
Thal->Cg_Cx 7,1.1095114e-05,1.8269575e-05,0.14216326
Thal->Cg_Cx 8,1.1277425e-05,0.056771908,4.8130664e-06
Thal->Cg_Cx 9,1.0960753e-05,0.19182664,4.915835e-06
Thal->Cg_Cx 10,1.2616932e-05,0.31989676,6.0452303e-06
Thal->Cg_Cx 11,0.027117409,0.30130547,7.486917e-06
Thal->Cg_Cx 12,0.062833324,0.24355397,8.79002e-06
Thal->Cg_Cx 13,0.104860276,0.19101901,9.670453e-06
Thal->Cg_Cx 14,0.14225328,0.14522438,1.0180502e-05
Thal->Cg_Cx 15,0.17471418,0.10977363,1.0346391e-05
Thal->Cg_Cx 16,0.1943382,0.08581422,1.0265979e-05
Thal->Cg_Cx 17,0.20347296,0.074065745,1.0125216e-05
Thal->Cg_Cx 18,0.2045072,0.07623035,1.0062836e-05
Thal->Cg_Cx 19,0.19736502,0.093653485,1.0102343e-05
Thal->Cg_Cx 20,0.18269967,0.12006803,1.0235833e-05
Thal->Cg_Cx 21,0.16479363,0.15020175,1.0368962e-05
Thal->Cg_Cx 22,0.14751408,0.17857203,1.0387527e-05
Thal->Cg_Cx 23,0.13476261,0.20048225,1.0222497e-05
Thal->Cg_Cx 24,0.12256186,0.21274365,9.988966e-06
Thal->Cg_Cx 25,0.11378752,0.2207599,9.611195e-06
Thal->Cg_Cx 26,0.110176764,0.21768203,9.27205e-06
Thal->Cg_Cx 27,0.10899051,0.21238321,8.943934e-06
Thal->Cg_Cx 28,0.11419412,0.20122184,8.698196e-06
Thal->Cg_Cx 29,0.123577595,0.19267602,0.0031398837
Thal->Cg_Cx 30,0.13318351,0.1989291,0.00641401
Thal->Cg_Cx 31,0.1368286,0.21444939,0.0073774587
Thal->Cg_Cx 32,0.13837747,0.23153616,0.006840733
Thal->Cg_Cx 33,0.13703564,0.24519241,0.008893197
Thal->Cg_Cx 34,0.13398066,0.2521383,0.013124451
Thal->Cg_Cx 35,0.13285689,0.24884193,0.018317267
Thal->Cg_Cx 36,0.13518551,0.23341204,0.022806512
Thal->Cg_Cx 37,0.14135663,0.20795166,0.022919817
Thal->Cg_Cx 38,0.14866464,0.17326176,0.022806125
Thal->Cg_Cx 39,0.1562144,0.1308518,0.021767043
Thal->Cg_Cx 40,0.16691987,0.083856024,0.021504015
Thal->Cg_Cx 41,0.18091348,0.03680529,0.022782244
Thal->Cg_Cx 42,0.19366296,3.0747673e-05,0.02673681
Thal->Cg_Cx 43,0.19626684,3.1110096e-05,0.032686733
Thal->Cg_Cx 44,0.19420293,3.226957e-05,0.0399457
Thal->Cg_Cx 45,0.18845312,3.3827837e-05,0.04763699
Thal->Cg_Cx 46,0.18159328,3.5169556e-05,0.05060963
Thal->Cg_Cx 47,0.17246889,3.5533292e-05,0.049196735
Thal->Cg_Cx 48,0.16141833,3.445579e-05,0.04391461
Thal->Cg_Cx 49,0.14643422,3.1955886e-05,0.037554108
Thal->Cg_Cx 50,0.12467615,2.8465623e-05,0.036084466
Thal->Cg_Cx 51,0.09162799,2.4829678e-05,0.039537366
Thal->Cg_Cx 52,0.0520093,2.1678696e-05,0.04225353
Thal->Cg_Cx 53,0.0032400168,1.9533352e-05,0.038088992
Thal->Cg_Cx 54,1.0347307e-05,1.7454802e-05,0.03487677
Thal->Cg_Cx 55,9.699035e-06,1.6443952e-05,0.019986281
Thal->Cg_Cx 56,1.0264411e-05,0.0005073013,0.008328877
Cg_Cx->VTA 1,3.2042743e-05,4.7667407e-05,0.21486841
Cg_Cx->VTA 2,3.0462763e-05,4.5166587e-05,0.20610742
Cg_Cx->VTA 3,2.758445e-05,4.0739425e-05,0.1820962
Cg_Cx->VTA 4,2.3323895e-05,3.4361117e-05,0.13339871
Cg_Cx->VTA 5,1.8167173e-05,2.6737865e-05,0.057284325
Cg_Cx->VTA 6,1.14578315e-05,1.775193e-05,0.003798142
Cg_Cx->VTA 7,8.993408e-06,1.453402e-05,0.058363616
Cg_Cx->VTA 8,1.0933746e-05,1.798086e-05,0.15840045
Cg_Cx->VTA 9,0.2683528,0.096345976,0.09418526
Cg_Cx->VTA 10,0.36337435,0.119315036,0.04454589
Cg_Cx->VTA 11,0.3857456,0.118803814,0.02760827
Cg_Cx->VTA 12,0.3759775,0.10081442,0.027640568
Cg_Cx->VTA 13,0.3526142,0.07474261,0.03745833
Cg_Cx->VTA 14,0.31200364,0.041280344,0.045648605
Cg_Cx->VTA 15,0.26670474,3.7217298e-05,0.051283315
Cg_Cx->VTA 16,0.20106217,3.8174763e-05,0.05718244
Cg_Cx->VTA 17,0.11772622,4.067096e-05,0.06722264
Cg_Cx->VTA 18,0.018430693,4.6000925e-05,0.080638945
Cg_Cx->VTA 19,3.2449654e-05,4.8741458e-05,0.091730356
Cg_Cx->VTA 20,3.3771637e-05,5.0442497e-05,0.105345055
Cg_Cx->VTA 21,3.5744295e-05,5.3287036e-05,0.11300599
Cg_Cx->VTA 22,0.04010206,5.277915e-05,0.11297992
Cg_Cx->VTA 23,0.11495506,4.87366e-05,0.109663256
Cg_Cx->VTA 24,0.17939688,4.4446013e-05,0.104893155
Cg_Cx->VTA 25,0.229704,0.016329931,0.09905095
Cg_Cx->VTA 26,0.25916508,0.05731302,0.08594281
Cg_Cx->VTA 27,0.26937908,0.09594044,0.066378936
Cg_Cx->VTA 28,0.27015308,0.13267387,0.052277412
Cg_Cx->VTA 29,0.26803446,0.16616042,0.044044748
Cg_Cx->VTA 30,0.26825163,0.1911918,0.039541055
Cg_Cx->VTA 31,0.269658,0.2056745,0.03688504
Cg_Cx->VTA 32,0.2673908,0.21307091,0.03669922
Cg_Cx->VTA 33,0.26274812,0.21582621,0.03754214
Cg_Cx->VTA 34,0.25346103,0.2160257,0.039184704
Cg_Cx->VTA 35,0.23905125,0.21474105,0.043205682
Cg_Cx->VTA 36,0.22062962,0.21217908,0.048568618
Cg_Cx->VTA 37,0.20173098,0.2095789,0.049553353
Cg_Cx->VTA 38,0.18299371,0.2046816,0.051238984
Cg_Cx->VTA 39,0.16631006,0.19643041,0.054728806
Cg_Cx->VTA 40,0.15140167,0.18449242,0.06097317
Cg_Cx->VTA 41,0.13876922,0.16997634,0.06810335
Cg_Cx->VTA 42,0.13159455,0.15456924,0.0739199
Cg_Cx->VTA 43,0.13174212,0.13979316,0.07714579
Cg_Cx->VTA 44,0.13860302,0.12405031,0.07355963
Cg_Cx->VTA 45,0.14234564,0.107806645,0.06579328
Cg_Cx->VTA 46,0.14238644,0.09144814,0.056174617
Cg_Cx->VTA 47,0.1369137,0.07545238,0.044666905
Cg_Cx->VTA 48,0.12981464,0.061398316,0.032583747
Cg_Cx->VTA 49,0.120856225,0.050506275,0.020057904
Cg_Cx->VTA 50,0.102978244,0.04314985,0.005679385
Cg_Cx->VTA 51,0.07487149,0.039313417,7.706059e-06
Cg_Cx->VTA 52,0.042417876,0.039455667,6.549704e-06
Cg_Cx->VTA 53,0.016508706,0.0474706,5.566759e-06
Cg_Cx->VTA 54,0.00032926194,0.048596058,4.9304267e-06
Cg_Cx->VTA 55,8.9936975e-06,0.038639933,4.6582113e-06
Cg_Cx->VTA 56,0.032364354,0.04605353,4.83623e-06
VTA->Cg_Cx 1,2.3865294e-05,0.0035512617,0.10913436
VTA->Cg_Cx 2,2.2202006e-05,0.021951985,0.11395858
VTA->Cg_Cx 3,1.9637779e-05,0.035753723,0.126538
VTA->Cg_Cx 4,1.6406426e-05,0.04429829,0.14458582
VTA->Cg_Cx 5,1.2959538e-05,0.045788866,0.15608856
VTA->Cg_Cx 6,9.9611625e-06,0.04797811,0.128099
VTA->Cg_Cx 7,8.685845e-06,0.077967964,0.062363062
VTA->Cg_Cx 8,1.0565227e-05,0.06469276,4.423939e-06
VTA->Cg_Cx 9,1.3883738e-05,2.2439704e-05,5.656142e-06
VTA->Cg_Cx 10,1.8196013e-05,0.02252073,7.760533e-06
VTA->Cg_Cx 11,0.087689884,0.06419518,8.581743e-06
VTA->Cg_Cx 12,0.12208134,0.08187249,9.278093e-06
VTA->Cg_Cx 13,0.14026456,0.08169251,9.665017e-06
VTA->Cg_Cx 14,0.15119937,0.07937612,9.772056e-06
VTA->Cg_Cx 15,0.15565085,0.079179004,9.717969e-06
